FECHA,VALOR UNIDAD
12/18/2018,12037.62141547
12/19/2018,11895.53201984
12/20/2018,11793.0579616
12/21/2018,11580.71070394
12/22/2018,11580.58262588
12/23/2018,11580.46288646
12/24/2018,11422.66637342
12/25/2018,11422.57350353
12/26/2018,11794.93406717
12/27/2018,11863.20990985
12/28/2018,11880.09201354
12/29/2018,11879.97956749
12/30/2018,11879.87022667
12/31/2018,11879.76851332
01/01/2019,11879.66990483
01/02/2019,11903.40792195
01/03/2019,11704.9907583
01/04/2019,12038.60321557
01/05/2019,12038.47040052
01/06/2019,12038.32962766
01/07/2019,12038.18982562
01/08/2019,12162.26202395
01/09/2019,12246.35471385
01/10/2019,12290.4840551
01/11/2019,12293.20898267
01/12/2019,12293.06380243
01/13/2019,12292.92126922
01/14/2019,12245.54081991
01/15/2019,12314.15559667
01/16/2019,12334.41510521
01/17/2019,12418.07336455
01/18/2019,12516.79924517
01/19/2019,12516.64817635
01/20/2019,12516.49673874
01/21/2019,12516.27037897
01/22/2019,12373.81423983
01/23/2019,12422.28799784
01/24/2019,12427.68128424
01/25/2019,12546.19426975
01/26/2019,12546.06376646
01/27/2019,12545.93730872
01/28/2019,12470.25044935
01/29/2019,12467.98459587
01/30/2019,12617.14334199
01/31/2019,12672.68272763
02/01/2019,12662.81171064
02/02/2019,12662.68667867
02/03/2019,12662.45541419
02/04/2019,12724.33454563
02/05/2019,12811.1577837
02/06/2019,12770.31325802
02/07/2019,12655.9514155
02/08/2019,12654.24515494
02/09/2019,12654.13980064
02/10/2019,12654.03525939
02/11/2019,12617.25582219
02/12/2019,12720.63321074
02/13/2019,12736.81632919
02/14/2019,12731.18799842
02/15/2019,12842.41715722
02/16/2019,12842.32609141
02/17/2019,12842.23651559
02/18/2019,12842.91988386
02/19/2019,12881.13436364
02/20/2019,12918.68145509
02/21/2019,12872.83443451
02/22/2019,12942.79938463
02/23/2019,12942.75396041
02/24/2019,12942.7111194
02/25/2019,12980.10565358
02/26/2019,13001.73391989
02/27/2019,12961.91771813
02/28/2019,12924.44964383
03/01/2019,12964.16408509
03/02/2019,12964.09713657
03/03/2019,12964.03402187
03/04/2019,12956.80212172
03/05/2019,12991.71689696
03/06/2019,12964.90173281
03/07/2019,12856.46384563
03/08/2019,12859.39973778
03/09/2019,12859.36535037
03/10/2019,12859.33279994
03/11/2019,12964.56209986
03/12/2019,12977.37833169
03/13/2019,13084.35473886
03/14/2019,13085.00238991
03/15/2019,13209.45251135
03/16/2019,13209.48409188
03/17/2019,13209.51866616
03/18/2019,13260.13215751
03/19/2019,13267.00361126
03/20/2019,13258.25274604
03/21/2019,13274.51415068
03/22/2019,13083.20904114
03/23/2019,13083.25335244
03/24/2019,13083.30199001
03/25/2019,13083.35637707
03/26/2019,13143.55344729
03/27/2019,13127.54830759
03/28/2019,13113.81745415
03/29/2019,13177.41690223
03/30/2019,13177.38096389
03/31/2019,13177.35207789
04/01/2019,13297.2781543
04/02/2019,13316.82228337
04/03/2019,13373.81502521
04/04/2019,13359.2785738
04/05/2019,13342.19895327
04/06/2019,13342.24412364
04/07/2019,13342.2926907
04/08/2019,13375.56884515
04/09/2019,13313.96402832
04/10/2019,13345.19853825
04/11/2019,13284.12168801
04/12/2019,13360.24211167
04/13/2019,13360.28466435
04/14/2019,13360.33088992
04/15/2019,13379.62751145
04/16/2019,13374.66317287
04/17/2019,13358.57420259
04/18/2019,13358.59547399
04/19/2019,13358.61952616
04/20/2019,13358.64547611
04/21/2019,13358.67052482
04/22/2019,13312.86645251
04/23/2019,13351.54447701
04/24/2019,13286.94823485
04/25/2019,13269.87315938
04/26/2019,13331.93343693
04/27/2019,13331.9704766
04/28/2019,13332.0076777
04/29/2019,13356.14436752
04/30/2019,13380.25806239
05/01/2019,13380.27896985
05/02/2019,13240.26587751
05/03/2019,13380.79386268
05/04/2019,13380.7786182
05/05/2019,13380.76646447
05/06/2019,13281.26446566
05/07/2019,13097.98824694
05/08/2019,13056.49345328
05/09/2019,12996.50299505
05/10/2019,13007.0720507
05/11/2019,13007.11453701
05/12/2019,13007.15469573
05/13/2019,12727.03961041
05/14/2019,12838.86482244
05/15/2019,12865.42474339
05/16/2019,12905.04408413
05/17/2019,12832.98682556
05/18/2019,12833.06731077
05/19/2019,12833.13891065
05/20/2019,12824.03613643
05/21/2019,12912.32443011
05/22/2019,12854.85536202
05/23/2019,12753.43037835
05/24/2019,12792.63837622
05/25/2019,12792.7643179
05/26/2019,12792.89336723
05/27/2019,12793.00501194
05/28/2019,12747.26871194
05/29/2019,12753.12597441
05/30/2019,12800.73139301
05/31/2019,12786.53141047
06/01/2019,12786.62499325
06/02/2019,12786.71971215
06/03/2019,12786.81471694
06/04/2019,12942.22362362
06/05/2019,12982.43509526
06/06/2019,13022.17598831
06/07/2019,13131.86723019
06/08/2019,13132.03169593
06/09/2019,13132.19787619
06/10/2019,13154.4016987
06/11/2019,13175.63874327
06/12/2019,13123.20715253
06/13/2019,13156.84286743
06/14/2019,13108.42785577
06/15/2019,13108.60232929
06/16/2019,13108.77499978
06/17/2019,12971.69368338
06/18/2019,13187.68443965
06/19/2019,13217.35562125
06/20/2019,13352.20613404
06/21/2019,13318.52507455
06/22/2019,13318.63850158
06/23/2019,13318.75558366
06/24/2019,13318.87455217
06/25/2019,13243.89761465
06/26/2019,13274.97068005
06/27/2019,13340.46973964
06/28/2019,13376.02446336
06/29/2019,13376.27881999
06/30/2019,13376.53325744
07/01/2019,13376.78891478
07/02/2019,13491.46344005
07/03/2019,13550.99311412
07/04/2019,13551.41596473
07/05/2019,13506.18225179
07/06/2019,13506.44076545
07/07/2019,13506.70473809
07/08/2019,13444.91207553
07/09/2019,13417.32782074
07/10/2019,13482.96931629
07/11/2019,13480.6453264
07/12/2019,13504.27370452
07/13/2019,13504.48378717
07/14/2019,13504.68018303
07/15/2019,13507.13892043
07/16/2019,13461.46370892
07/17/2019,13438.27867752
07/18/2019,13463.10619823
07/19/2019,13424.93491422
07/20/2019,13425.11304385
07/21/2019,13425.29400608
07/22/2019,13443.04016949
07/23/2019,13479.20999517
